codigo_identificacao_cliente;codigo_segmento;codigo_tipo_pessoa;cnpj;numero_agencia;numero_conta_corrente;numero_digito_verificador
00263ytu-5bc3-3c6a-9933-efe63d58d5827;;1;860014924;5808;28030;6
00263ytu-5bc3-3c6a-9933-efe63d58d5828;;1;860014928;5809;28031;9
00263ytu-5bc3-3c6a-9933-efe63d58d5829;;1;860014932;5810;28032;5
00263ytu-5bc3-3c6a-9933-efe63d58d5830;;1;860014936;5811;28033;8
00263ytu-5bc3-3c6a-9933-efe63d58d5831;;1;860014940;5812;28034;6
00263ytu-5bc3-3c6a-9933-efe63d58d5832;;1;860014944;5813;28035;5
00263ytu-5bc3-3c6a-9933-efe63d58d5833;;1;860014948;5814;28036;5
00263ytu-5bc3-3c6a-9933-efe63d58d5834;;1;860014952;5815;28037;3
00263ytu-5bc3-3c6a-9933-efe63d58d5835;;1;860014956;5816;28038;5
00263ytu-5bc3-3c6a-9933-efe63d58d5836;;1;860014960;5817;28039;6
00263ytu-5bc3-3c6a-9933-efe63d58d5837;;1;860014964;5818;28040;4
00263ytu-5bc3-3c6a-9933-efe63d58d5838;;1;860014968;5819;28041;9
00263ytu-5bc3-3c6a-9933-efe63d58d5839;;1;860014972;5820;28042;9
00263ytu-5bc3-3c6a-9933-efe63d58d5840;;1;860014976;5821;28043;9
00263ytu-5bc3-3c6a-9933-efe63d58d5841;;1;860014980;5822;28044;6
00263ytu-5bc3-3c6a-9933-efe63d58d5842;;1;860014984;5823;28045;8
00263ytu-5bc3-3c6a-9933-efe63d58d5843;;1;860014988;5824;28046;4
00263ytu-5bc3-3c6a-9933-efe63d58d5844;;1;860014992;5825;28047;7
00263ytu-5bc3-3c6a-9933-efe63d58d5845;;1;860014996;5826;28048;1
00263ytu-5bc3-3c6a-9933-efe63d58d5846;;1;860015000;5827;28049;3
00263ytu-5bc3-3c6a-9933-efe63d58d5847;;1;860015004;5828;28050;4
00263ytu-5bc3-3c6a-9933-efe63d58d5848;;1;860015008;5829;28051;9
00263ytu-5bc3-3c6a-9933-efe63d58d5849;;1;860015012;5830;28052;4
00263ytu-5bc3-3c6a-9933-efe63d58d5850;;1;860015016;5831;28053;0
00263ytu-5bc3-3c6a-9933-efe63d58d5851;;1;860015020;5832;28054;4
00263ytu-5bc3-3c6a-9933-efe63d58d5852;;1;860015024;5833;28055;7
00263ytu-5bc3-3c6a-9933-efe63d58d5853;;1;860015028;5834;28056;5
00263ytu-5bc3-3c6a-9933-efe63d58d5854;;1;860015032;5835;28057;4
00263ytu-5bc3-3c6a-9933-efe63d58d5855;;1;860015036;5836;28058;1
00263ytu-5bc3-3c6a-9933-efe63d58d5856;;1;860015040;5837;28059;4
00263ytu-5bc3-3c6a-9933-efe63d58d5857;;1;860015044;5838;28060;2
00263ytu-5bc3-3c6a-9933-efe63d58d5858;;1;860015048;5839;28061;9
00263ytu-5bc3-3c6a-9933-efe63d58d5859;;1;860015052;5840;28062;4
00263ytu-5bc3-3c6a-9933-efe63d58d5860;;1;860015056;5841;28063;3
00263ytu-5bc3-3c6a-9933-efe63d58d5861;;1;860015060;5842;28064;3
00263ytu-5bc3-3c6a-9933-efe63d58d5862;;1;860015064;5843;28065;2
00263ytu-5bc3-3c6a-9933-efe63d58d5863;;1;860015068;5844;28066;5
00263ytu-5bc3-3c6a-9933-efe63d58d5864;;1;860015072;5845;28067;7
00263ytu-5bc3-3c6a-9933-efe63d58d5865;;1;860015076;5846;28068;6
00263ytu-5bc3-3c6a-9933-efe63d58d5866;;1;860015080;5847;28069;2
00263ytu-5bc3-3c6a-9933-efe63d58d5867;;1;860015084;5848;28070;3
00263ytu-5bc3-3c6a-9933-efe63d58d5868;;1;860015088;5849;28071;1
00263ytu-5bc3-3c6a-9933-efe63d58d5869;;1;860015092;5850;28072;0
00263ytu-5bc3-3c6a-9933-efe63d58d5870;;1;860015096;5851;28073;0
00263ytu-5bc3-3c6a-9933-efe63d58d5871;;1;860015100;5852;28074;7
00263ytu-5bc3-3c6a-9933-efe63d58d5872;;1;860015104;5853;28075;9
00263ytu-5bc3-3c6a-9933-efe63d58d5873;;1;860015108;5854;28076;5
00263ytu-5bc3-3c6a-9933-efe63d58d5874;;1;860015112;5855;28077;7
00263ytu-5bc3-3c6a-9933-efe63d58d5875;;1;860015116;5856;28078;7
00263ytu-5bc3-3c6a-9933-efe63d58d5876;;1;860015120;5857;28079;7
00263ytu-5bc3-3c6a-9933-efe63d58d5877;;1;860015124;5858;28080;7
00263ytu-5bc3-3c6a-9933-efe63d58d5878;;1;860015128;5859;28081;7
00263ytu-5bc3-3c6a-9933-efe63d58d5879;;1;860015132;5860;28082;9
00263ytu-5bc3-3c6a-9933-efe63d58d5880;;1;860015136;5861;28083;9
00263ytu-5bc3-3c6a-9933-efe63d58d5881;;1;860015140;5862;28084;5
00263ytu-5bc3-3c6a-9933-efe63d58d5882;;1;860015144;5863;28085;9
00263ytu-5bc3-3c6a-9933-efe63d58d5883;;1;860015148;5864;28086;9
00263ytu-5bc3-3c6a-9933-efe63d58d5884;;1;860015152;5865;28087;0
00263ytu-5bc3-3c6a-9933-efe63d58d5885;;1;860015156;5866;28088;8
00263ytu-5bc3-3c6a-9933-efe63d58d5886;;1;860015160;5867;28089;6
00263ytu-5bc3-3c6a-9933-efe63d58d5887;;1;860015164;5868;28090;4
00263ytu-5bc3-3c6a-9933-efe63d58d5888;;1;860015168;5869;28091;8
00263ytu-5bc3-3c6a-9933-efe63d58d5889;;1;860015172;5870;28092;3
00263ytu-5bc3-3c6a-9933-efe63d58d5890;;1;860015176;5871;28093;4
00263ytu-5bc3-3c6a-9933-efe63d58d5891;;1;860015180;5872;28094;0
00263ytu-5bc3-3c6a-9933-efe63d58d5892;;1;860015184;5873;28095;9
00263ytu-5bc3-3c6a-9933-efe63d58d5893;;1;860015188;5874;28096;3
00263ytu-5bc3-3c6a-9933-efe63d58d5894;;1;860015192;5875;28097;1
00263ytu-5bc3-3c6a-9933-efe63d58d5895;;1;860015196;5876;28098;8
00263ytu-5bc3-3c6a-9933-efe63d58d5896;;1;860015200;5877;28099;9
00263ytu-5bc3-3c6a-9933-efe63d58d5897;;1;860015204;5878;28100;1
00263ytu-5bc3-3c6a-9933-efe63d58d5898;;1;860015208;5879;28101;9
00263ytu-5bc3-3c6a-9933-efe63d58d5899;;1;860015212;5880;28102;5
00263ytu-5bc3-3c6a-9933-efe63d58d5900;;1;860015216;5881;28103;0
00263ytu-5bc3-3c6a-9933-efe63d58d5901;;1;860015220;5882;28104;3
00263ytu-5bc3-3c6a-9933-efe63d58d5902;;1;860015224;5883;28105;5
00263ytu-5bc3-3c6a-9933-efe63d58d5903;;1;860015228;5884;28106;0
00263ytu-5bc3-3c6a-9933-efe63d58d5904;;1;860015232;5885;28107;4
00263ytu-5bc3-3c6a-9933-efe63d58d5905;;1;860015236;5886;28108;7
00263ytu-5bc3-3c6a-9933-efe63d58d5906;;1;860015240;5887;28109;5
00263ytu-5bc3-3c6a-9933-efe63d58d5907;;1;860015244;5888;28110;2
00263ytu-5bc3-3c6a-9933-efe63d58d5908;;1;860015248;5889;28111;1
00263ytu-5bc3-3c6a-9933-efe63d58d5909;;1;860015252;5890;28112;3
00263ytu-5bc3-3c6a-9933-efe63d58d5910;;1;860015256;5891;28113;2
00263ytu-5bc3-3c6a-9933-efe63d58d5911;;1;860015260;5892;28114;8
00263ytu-5bc3-3c6a-9933-efe63d58d5912;;1;860015264;5893;28115;4
00263ytu-5bc3-3c6a-9933-efe63d58d5913;;1;860015268;5894;28116;4
00263ytu-5bc3-3c6a-9933-efe63d58d5914;;1;860015272;5895;28117;0
00263ytu-5bc3-3c6a-9933-efe63d58d5915;;1;860015276;5896;28118;2
00263ytu-5bc3-3c6a-9933-efe63d58d5916;;1;860015280;5897;28119;7
00263ytu-5bc3-3c6a-9933-efe63d58d5917;;1;860015284;5898;28120;1
00263ytu-5bc3-3c6a-9933-efe63d58d5918;;1;860015288;5899;28121;4
00263ytu-5bc3-3c6a-9933-efe63d58d5919;;1;860015292;5900;28122;9
00263ytu-5bc3-3c6a-9933-efe63d58d5920;;1;860015296;5901;28123;9
00263ytu-5bc3-3c6a-9933-efe63d58d5921;;1;860015300;5902;28124;9
00263ytu-5bc3-3c6a-9933-efe63d58d5922;;1;860015304;5903;28125;7
00263ytu-5bc3-3c6a-9933-efe63d58d5923;;1;860015308;5904;28126;2
00263ytu-5bc3-3c6a-9933-efe63d58d5924;;1;860015312;5905;28127;0
00263ytu-5bc3-3c6a-9933-efe63d58d5925;;1;860015316;5906;28128;6
00263ytu-5bc3-3c6a-9933-efe63d58d5926;;1;860015320;5907;28129;5
00263ytu-5bc3-3c6a-9933-efe63d58d5927;;1;860015324;5908;28130;8
00263ytu-5bc3-3c6a-9933-efe63d58d5928;;1;860015328;5909;28131;3
00263ytu-5bc3-3c6a-9933-efe63d58d5929;;1;860015332;5910;28132;7
00263ytu-5bc3-3c6a-9933-efe63d58d5930;;1;860015336;5911;28133;2
00263ytu-5bc3-3c6a-9933-efe63d58d5931;;1;860015340;5912;28134;4
00263ytu-5bc3-3c6a-9933-efe63d58d5932;;1;860015344;5913;28135;2
00263ytu-5bc3-3c6a-9933-efe63d58d5933;;1;860015348;5914;28136;6
00263ytu-5bc3-3c6a-9933-efe63d58d5934;;1;860015352;5915;28137;5
00263ytu-5bc3-3c6a-9933-efe63d58d5935;;1;860015356;5916;28138;0
00263ytu-5bc3-3c6a-9933-efe63d58d5936;;1;860015360;5917;28139;0
00263ytu-5bc3-3c6a-9933-efe63d58d5937;;1;860015364;5918;28140;0
00263ytu-5bc3-3c6a-9933-efe63d58d5938;;1;860015368;5919;28141;1
00263ytu-5bc3-3c6a-9933-efe63d58d5939;;1;860015372;5920;28142;8
00263ytu-5bc3-3c6a-9933-efe63d58d5940;;1;860015376;5921;28143;2
00263ytu-5bc3-3c6a-9933-efe63d58d5941;;1;860015380;5922;28144;9
00263ytu-5bc3-3c6a-9933-efe63d58d5942;;1;860015384;5923;28145;2
00263ytu-5bc3-3c6a-9933-efe63d58d5943;;1;860015388;5924;28146;5
00263ytu-5bc3-3c6a-9933-efe63d58d5944;;1;860015392;5925;28147;6
00263ytu-5bc3-3c6a-9933-efe63d58d5945;;1;860015396;5926;28148;7
00263ytu-5bc3-3c6a-9933-efe63d58d5946;;1;860015400;5927;28149;7
00263ytu-5bc3-3c6a-9933-efe63d58d5947;;1;860015404;5928;28150;9
00263ytu-5bc3-3c6a-9933-efe63d58d5948;;1;860015408;5929;28151;1
00263ytu-5bc3-3c6a-9933-efe63d58d5949;;1;860015412;5930;28152;1
00263ytu-5bc3-3c6a-9933-efe63d58d5950;;1;860015416;5931;28153;0
00263ytu-5bc3-3c6a-9933-efe63d58d5951;;1;860015420;5932;28154;7
00263ytu-5bc3-3c6a-9933-efe63d58d5952;;1;860015424;5933;28155;9
00263ytu-5bc3-3c6a-9933-efe63d58d5953;;1;860015428;5934;28156;6
00263ytu-5bc3-3c6a-9933-efe63d58d5954;;1;860015432;5935;28157;3
00263ytu-5bc3-3c6a-9933-efe63d58d5955;;1;860015436;5936;28158;4
00263ytu-5bc3-3c6a-9933-efe63d58d5956;;1;860015440;5937;28159;4
00263ytu-5bc3-3c6a-9933-efe63d58d5957;;1;860015444;5938;28160;9
00263ytu-5bc3-3c6a-9933-efe63d58d5958;;1;860015448;5939;28161;6
00263ytu-5bc3-3c6a-9933-efe63d58d5959;;1;860015452;5940;28162;9
00263ytu-5bc3-3c6a-9933-efe63d58d5960;;1;860015456;5941;28163;2
00263ytu-5bc3-3c6a-9933-efe63d58d5961;;1;860015460;5942;28164;4
00263ytu-5bc3-3c6a-9933-efe63d58d5962;;1;860015464;5943;28165;0
00263ytu-5bc3-3c6a-9933-efe63d58d5963;;1;860015468;5944;28166;9
00263ytu-5bc3-3c6a-9933-efe63d58d5964;;1;860015472;5945;28167;7
00263ytu-5bc3-3c6a-9933-efe63d58d5965;;1;860015476;5946;28168;7
00263ytu-5bc3-3c6a-9933-efe63d58d5966;;1;860015480;5947;28169;8
00263ytu-5bc3-3c6a-9933-efe63d58d5967;;1;860015484;5948;28170;1
00263ytu-5bc3-3c6a-9933-efe63d58d5968;;1;860015488;5949;28171;0
00263ytu-5bc3-3c6a-9933-efe63d58d5969;;1;860015492;5950;28172;5
00263ytu-5bc3-3c6a-9933-efe63d58d5970;;1;860015496;5951;28173;6
00263ytu-5bc3-3c6a-9933-efe63d58d5971;;1;860015500;5952;28174;6
00263ytu-5bc3-3c6a-9933-efe63d58d5972;;1;860015504;5953;28175;6
00263ytu-5bc3-3c6a-9933-efe63d58d5973;;1;860015508;5954;28176;7
00263ytu-5bc3-3c6a-9933-efe63d58d5974;;1;860015512;5955;28177;5
00263ytu-5bc3-3c6a-9933-efe63d58d5975;;1;860015516;5956;28178;7
00263ytu-5bc3-3c6a-9933-efe63d58d5976;;1;860015520;5957;28179;6
00263ytu-5bc3-3c6a-9933-efe63d58d5977;;1;860015524;5958;28180;1
00263ytu-5bc3-3c6a-9933-efe63d58d5978;;1;860015528;5959;28181;1
00263ytu-5bc3-3c6a-9933-efe63d58d5979;;1;860015532;5960;28182;2
00263ytu-5bc3-3c6a-9933-efe63d58d5980;;1;860015536;5961;28183;4
00263ytu-5bc3-3c6a-9933-efe63d58d5981;;1;860015540;5962;28184;4
00263ytu-5bc3-3c6a-9933-efe63d58d5982;;1;860015544;5963;28185;3
00263ytu-5bc3-3c6a-9933-efe63d58d5983;;1;860015548;5964;28186;7
00263ytu-5bc3-3c6a-9933-efe63d58d5984;;1;860015552;5965;28187;2
00263ytu-5bc3-3c6a-9933-efe63d58d5985;;1;860015556;5966;28188;7
00263ytu-5bc3-3c6a-9933-efe63d58d5986;;1;860015560;5967;28189;1
00263ytu-5bc3-3c6a-9933-efe63d58d5987;;1;860015564;5968;28190;5
00263ytu-5bc3-3c6a-9933-efe63d58d5988;;1;860015568;5969;28191;0
00263ytu-5bc3-3c6a-9933-efe63d58d5989;;1;860015572;5970;28192;2
00263ytu-5bc3-3c6a-9933-efe63d58d5990;;1;860015576;5971;28193;5
00263ytu-5bc3-3c6a-9933-efe63d58d5991;;1;860015580;5972;28194;8
00263ytu-5bc3-3c6a-9933-efe63d58d5992;;1;860015584;5973;28195;4
00263ytu-5bc3-3c6a-9933-efe63d58d5993;;1;860015588;5974;28196;4
00263ytu-5bc3-3c6a-9933-efe63d58d5994;;1;860015592;5975;28197;1
00263ytu-5bc3-3c6a-9933-efe63d58d5995;;1;860015596;5976;28198;4
00263ytu-5bc3-3c6a-9933-efe63d58d5996;;1;860015600;5977;28199;7
00263ytu-5bc3-3c6a-9933-efe63d58d5997;;1;860015604;5978;28200;2
00263ytu-5bc3-3c6a-9933-efe63d58d5998;;1;860015608;5979;28201;7
00263ytu-5bc3-3c6a-9933-efe63d58d5999;;1;860015612;5980;28202;4
00263ytu-5bc3-3c6a-9933-efe63d58d6000;;1;860015616;5981;28203;9
00263ytu-5bc3-3c6a-9933-efe63d58d6001;;1;860015620;5982;28204;4
00263ytu-5bc3-3c6a-9933-efe63d58d6002;;1;860015624;5983;28205;3
00263ytu-5bc3-3c6a-9933-efe63d58d6003;;1;860015628;5984;28206;8
00263ytu-5bc3-3c6a-9933-efe63d58d6004;;1;860015632;5985;28207;5
00263ytu-5bc3-3c6a-9933-efe63d58d6005;;1;860015636;5986;28208;2
00263ytu-5bc3-3c6a-9933-efe63d58d6006;;1;860015640;5987;28209;5
00263ytu-5bc3-3c6a-9933-efe63d58d6007;;1;860015644;5988;28210;6
00263ytu-5bc3-3c6a-9933-efe63d58d6008;;1;860015648;5989;28211;3
00263ytu-5bc3-3c6a-9933-efe63d58d6009;;1;860015652;5990;28212;3
00263ytu-5bc3-3c6a-9933-efe63d58d6010;;1;860015656;5991;28213;5
00263ytu-5bc3-3c6a-9933-efe63d58d6011;;1;860015660;5992;28214;3
00263ytu-5bc3-3c6a-9933-efe63d58d6012;;1;860015664;5993;28215;6
00263ytu-5bc3-3c6a-9933-efe63d58d6013;;1;860015668;5994;28216;7
00263ytu-5bc3-3c6a-9933-efe63d58d6014;;1;860015672;5995;28217;4
00263ytu-5bc3-3c6a-9933-efe63d58d6015;;1;860015676;5996;28218;5
00263ytu-5bc3-3c6a-9933-efe63d58d6016;;1;860015680;5997;28219;0
00263ytu-5bc3-3c6a-9933-efe63d58d6017;;1;860015684;5998;28220;5
00263ytu-5bc3-3c6a-9933-efe63d58d6018;;1;860015688;5999;28221;7
00263ytu-5bc3-3c6a-9933-efe63d58d6019;;1;860015692;6000;28222;1
00263ytu-5bc3-3c6a-9933-efe63d58d6020;;1;860015696;6001;28223;3
00263ytu-5bc3-3c6a-9933-efe63d58d6021;;1;860015700;6002;28224;4
00263ytu-5bc3-3c6a-9933-efe63d58d6022;;1;860015704;6003;28225;8
00263ytu-5bc3-3c6a-9933-efe63d58d6023;;1;860015708;6004;28226;9
00263ytu-5bc3-3c6a-9933-efe63d58d6024;;1;860015712;6005;28227;2
00263ytu-5bc3-3c6a-9933-efe63d58d6025;;1;860015716;6006;28228;1
00263ytu-5bc3-3c6a-9933-efe63d58d6026;;1;860015720;6007;28229;9
00263ytu-5bc3-3c6a-9933-efe63d58d6027;;1;860015724;6008;28230;2
00263ytu-5bc3-3c6a-9933-efe63d58d6028;;1;860015728;6009;28231;3
00263ytu-5bc3-3c6a-9933-efe63d58d6029;;1;860015732;6010;28232;9
00263ytu-5bc3-3c6a-9933-efe63d58d6030;;1;860015736;6011;28233;3
00263ytu-5bc3-3c6a-9933-efe63d58d6031;;1;860015740;6012;28234;3
00263ytu-5bc3-3c6a-9933-efe63d58d6032;;1;860015744;6013;28235;4
00263ytu-5bc3-3c6a-9933-efe63d58d6033;;1;860015748;6014;28236;9
00263ytu-5bc3-3c6a-9933-efe63d58d6034;;1;860015752;6015;28237;3
00263ytu-5bc3-3c6a-9933-efe63d58d6035;;1;860015756;6016;28238;1
00263ytu-5bc3-3c6a-9933-efe63d58d6036;;1;860015760;6017;28239;1
00263ytu-5bc3-3c6a-9933-efe63d58d6037;;1;860015764;6018;28240;3
00263ytu-5bc3-3c6a-9933-efe63d58d6038;;1;860015768;6019;28241;8
00263ytu-5bc3-3c6a-9933-efe63d58d6039;;1;860015772;6020;28242;0
00263ytu-5bc3-3c6a-9933-efe63d58d6040;;1;860015776;6021;28243;7
00263ytu-5bc3-3c6a-9933-efe63d58d6041;;1;860015780;6022;28244;0
00263ytu-5bc3-3c6a-9933-efe63d58d6042;;1;860015784;6023;28245;9
00263ytu-5bc3-3c6a-9933-efe63d58d6043;;1;860015788;6024;28246;7
00263ytu-5bc3-3c6a-9933-efe63d58d6044;;1;860015792;6025;28247;4
00263ytu-5bc3-3c6a-9933-efe63d58d6045;;1;860015796;6026;28248;2
00263ytu-5bc3-3c6a-9933-efe63d58d6046;;1;860015800;6027;28249;8
00263ytu-5bc3-3c6a-9933-efe63d58d6047;;1;860015804;6028;28250;4
00263ytu-5bc3-3c6a-9933-efe63d58d6048;;1;860015808;6029;28251;2
00263ytu-5bc3-3c6a-9933-efe63d58d6049;;1;860015812;6030;28252;5
00263ytu-5bc3-3c6a-9933-efe63d58d6050;;1;860015816;6031;28253;2
00263ytu-5bc3-3c6a-9933-efe63d58d6051;;1;860015820;6032;28254;2
00263ytu-5bc3-3c6a-9933-efe63d58d6052;;1;860015824;6033;28255;6
00263ytu-5bc3-3c6a-9933-efe63d58d6053;;1;860015828;6034;28256;2
00263ytu-5bc3-3c6a-9933-efe63d58d6054;;1;860015832;6035;28257;4
00263ytu-5bc3-3c6a-9933-efe63d58d6055;;1;860015836;6036;28258;5
00263ytu-5bc3-3c6a-9933-efe63d58d6056;;1;860015840;6037;28259;2
00263ytu-5bc3-3c6a-9933-efe63d58d6057;;1;860015844;6038;28260;3
00263ytu-5bc3-3c6a-9933-efe63d58d6058;;1;860015848;6039;28261;0
00263ytu-5bc3-3c6a-9933-efe63d58d6059;;1;860015852;6040;28262;3
00263ytu-5bc3-3c6a-9933-efe63d58d6060;;1;860015856;6041;28263;2
00263ytu-5bc3-3c6a-9933-efe63d58d6061;;1;860015860;6042;28264;7
00263ytu-5bc3-3c6a-9933-efe63d58d6062;;1;860015864;6043;28265;8
00263ytu-5bc3-3c6a-9933-efe63d58d6063;;1;860015868;6044;28266;7
00263ytu-5bc3-3c6a-9933-efe63d58d6064;;1;860015872;6045;28267;1
00263ytu-5bc3-3c6a-9933-efe63d58d6065;;1;860015876;6046;28268;4
00263ytu-5bc3-3c6a-9933-efe63d58d6066;;1;860015880;6047;28269;0
00263ytu-5bc3-3c6a-9933-efe63d58d6067;;1;860015884;6048;28270;9
00263ytu-5bc3-3c6a-9933-efe63d58d6068;;1;860015888;6049;28271;5
00263ytu-5bc3-3c6a-9933-efe63d58d6069;;1;860015892;6050;28272;4
00263ytu-5bc3-3c6a-9933-efe63d58d6070;;1;860015896;6051;28273;0
00263ytu-5bc3-3c6a-9933-efe63d58d6071;;1;860015900;6052;28274;1
00263ytu-5bc3-3c6a-9933-efe63d58d6072;;1;860015904;6053;28275;2
00263ytu-5bc3-3c6a-9933-efe63d58d6073;;1;860015908;6054;28276;5
00263ytu-5bc3-3c6a-9933-efe63d58d6074;;1;860015912;6055;28277;0
00263ytu-5bc3-3c6a-9933-efe63d58d6075;;1;860015916;6056;28278;6
00263ytu-5bc3-3c6a-9933-efe63d58d6076;;1;860015920;6057;28279;9
00263ytu-5bc3-3c6a-9933-efe63d58d6077;;1;860015924;6058;28280;0
00263ytu-5bc3-3c6a-9933-efe63d58d6078;;1;860015928;6059;28281;0
00263ytu-5bc3-3c6a-9933-efe63d58d6079;;1;860015932;6060;28282;4
00263ytu-5bc3-3c6a-9933-efe63d58d6080;;1;860015936;6061;28283;5
00263ytu-5bc3-3c6a-9933-efe63d58d6081;;1;860015940;6062;28284;7
00263ytu-5bc3-3c6a-9933-efe63d58d6082;;1;860015944;6063;28285;5
00263ytu-5bc3-3c6a-9933-efe63d58d6083;;1;860015948;6064;28286;3
00263ytu-5bc3-3c6a-9933-efe63d58d6084;;1;860015952;6065;28287;6
00263ytu-5bc3-3c6a-9933-efe63d58d6085;;1;860015956;6066;28288;0
00263ytu-5bc3-3c6a-9933-efe63d58d6086;;1;860015960;6067;28289;8
00263ytu-5bc3-3c6a-9933-efe63d58d6087;;1;860015964;6068;28290;8
00263ytu-5bc3-3c6a-9933-efe63d58d6088;;1;860015968;6069;28291;0
00263ytu-5bc3-3c6a-9933-efe63d58d6089;;1;860015972;6070;28292;2
00263ytu-5bc3-3c6a-9933-efe63d58d6090;;1;860015976;6071;28293;4
00263ytu-5bc3-3c6a-9933-efe63d58d6091;;1;860015980;6072;28294;2
00263ytu-5bc3-3c6a-9933-efe63d58d6092;;1;860015984;6073;28295;7
00263ytu-5bc3-3c6a-9933-efe63d58d6093;;1;860015988;6074;28296;4
00263ytu-5bc3-3c6a-9933-efe63d58d6094;;1;860015992;6075;28297;0
00263ytu-5bc3-3c6a-9933-efe63d58d6095;;1;860015996;6076;28298;5
00263ytu-5bc3-3c6a-9933-efe63d58d6096;;1;860016000;6077;28299;2
00263ytu-5bc3-3c6a-9933-efe63d58d6097;;1;860016004;6078;28300;7
00263ytu-5bc3-3c6a-9933-efe63d58d6098;;1;860016008;6079;28301;5
00263ytu-5bc3-3c6a-9933-efe63d58d6099;;1;860016012;6080;28302;2
00263ytu-5bc3-3c6a-9933-efe63d58d6100;;1;860016016;6081;28303;1
00263ytu-5bc3-3c6a-9933-efe63d58d6101;;1;860016020;6082;28304;1
00263ytu-5bc3-3c6a-9933-efe63d58d6102;;1;860016024;6083;28305;7
00263ytu-5bc3-3c6a-9933-efe63d58d6103;;1;860016028;6084;28306;2
00263ytu-5bc3-3c6a-9933-efe63d58d6104;;1;860016032;6085;28307;2
00263ytu-5bc3-3c6a-9933-efe63d58d6105;;1;860016036;6086;28308;0
00263ytu-5bc3-3c6a-9933-efe63d58d6106;;1;860016040;6087;28309;2
00263ytu-5bc3-3c6a-9933-efe63d58d6107;;1;860016044;6088;28310;4
00263ytu-5bc3-3c6a-9933-efe63d58d6108;;1;860016048;6089;28311;1
00263ytu-5bc3-3c6a-9933-efe63d58d6109;;1;860016052;6090;28312;2
00263ytu-5bc3-3c6a-9933-efe63d58d6110;;1;860016056;6091;28313;1
00263ytu-5bc3-3c6a-9933-efe63d58d6111;;1;860016060;6092;28314;5
00263ytu-5bc3-3c6a-9933-efe63d58d6112;;1;860016064;6093;28315;1
00263ytu-5bc3-3c6a-9933-efe63d58d6113;;1;860016068;6094;28316;2
00263ytu-5bc3-3c6a-9933-efe63d58d6114;;1;860016072;6095;28317;3
00263ytu-5bc3-3c6a-9933-efe63d58d6115;;1;860016076;6096;28318;6
00263ytu-5bc3-3c6a-9933-efe63d58d6116;;1;860016080;6097;28319;8
00263ytu-5bc3-3c6a-9933-efe63d58d6117;;1;860016084;6098;28320;5
00263ytu-5bc3-3c6a-9933-efe63d58d6118;;1;860016088;6099;28321;5
00263ytu-5bc3-3c6a-9933-efe63d58d6119;;1;860016092;6100;28322;0
00263ytu-5bc3-3c6a-9933-efe63d58d6120;;1;860016096;6101;28323;5
00263ytu-5bc3-3c6a-9933-efe63d58d6121;;1;860016100;6102;28324;9
00263ytu-5bc3-3c6a-9933-efe63d58d6122;;1;860016104;6103;28325;9
00263ytu-5bc3-3c6a-9933-efe63d58d6123;;1;860016108;6104;28326;2
00263ytu-5bc3-3c6a-9933-efe63d58d6124;;1;860016112;6105;28327;4
00263ytu-5bc3-3c6a-9933-efe63d58d6125;;1;860016116;6106;28328;1
00263ytu-5bc3-3c6a-9933-efe63d58d6126;;1;860016120;6107;28329;1
00263ytu-5bc3-3c6a-9933-efe63d58d6127;;1;860016124;6108;28330;8
00263ytu-5bc3-3c6a-9933-efe63d58d6128;;1;860016128;6109;28331;9
00263ytu-5bc3-3c6a-9933-efe63d58d6129;;1;860016132;6110;28332;8
00263ytu-5bc3-3c6a-9933-efe63d58d6130;;1;860016136;6111;28333;2
00263ytu-5bc3-3c6a-9933-efe63d58d6131;;1;860016140;6112;28334;3
00263ytu-5bc3-3c6a-9933-efe63d58d6132;;1;860016144;6113;28335;6
00263ytu-5bc3-3c6a-9933-efe63d58d6133;;1;860016148;6114;28336;3
00263ytu-5bc3-3c6a-9933-efe63d58d6134;;1;860016152;6115;28337;4
00263ytu-5bc3-3c6a-9933-efe63d58d6135;;1;860016156;6116;28338;1
00263ytu-5bc3-3c6a-9933-efe63d58d6136;;1;860016160;6117;28339;7
00263ytu-5bc3-3c6a-9933-efe63d58d6137;;1;860016164;6118;28340;8
00263ytu-5bc3-3c6a-9933-efe63d58d6138;;1;860016168;6119;28341;2
00263ytu-5bc3-3c6a-9933-efe63d58d6139;;1;860016172;6120;28342;5
00263ytu-5bc3-3c6a-9933-efe63d58d6140;;1;860016176;6121;28343;6
00263ytu-5bc3-3c6a-9933-efe63d58d6141;;1;860016180;6122;28344;0
00263ytu-5bc3-3c6a-9933-efe63d58d6142;;1;860016184;6123;28345;1
00263ytu-5bc3-3c6a-9933-efe63d58d6143;;1;860016188;6124;28346;5
00263ytu-5bc3-3c6a-9933-efe63d58d6144;;1;860016192;6125;28347;0
00263ytu-5bc3-3c6a-9933-efe63d58d6145;;1;860016196;6126;28348;0
00263ytu-5bc3-3c6a-9933-efe63d58d6146;;1;860016200;6127;28349;9
00263ytu-5bc3-3c6a-9933-efe63d58d6147;;1;860016204;6128;28350;9
00263ytu-5bc3-3c6a-9933-efe63d58d6148;;1;860016208;6129;28351;6
00263ytu-5bc3-3c6a-9933-efe63d58d6149;;1;860016212;6130;28352;4
00263ytu-5bc3-3c6a-9933-efe63d58d6150;;1;860016216;6131;28353;0
